Year,Gender,Class,NrPS1,NrPSM1,NrPSA1,NrPCA1,NrPC1,NFS1,NPS1,NPC1,NET1,NL1,NrPS2,NrPSM2,NrPSA2,NrPCA2,NrPC2,NFS2,NPS2,NPC2,NET2,NL2,BS,PF,ECTS
2009,0,1,5,0,0,0,1,8.55,0,0.14,6.4,2.5,2,0,0,0,0,4.49,0,0,4.2,0,0,27.44,4
2011,0,3,7,0,1,0,5,10,0.14,1.3,8.7,2.2,7,0,1,0,6,10,0.14,1.59,8.5,2.3,2,47.38,6
2010,0,5,5,1,0,0,4,8.55,2.17,1.01,9,2.6,4,0,0,0,1,7.39,0,0.14,6.9,4.8,0,47.24,6
2015,0,14,6,0,0,0,3,9.42,0,0.72,4,2.25,5,0,0,0,2,8.55,0,0.43,2.2,0,3,29,4
2015,1,7,7,2,2,0,7,10,4.78,1.88,7.7,2.7,7,1,1,0,7,10,2.46,2.3,3,2.3,11,56.59,8
2011,1,9,7,1,0,0,4,10,2.17,1.01,7,2.7,6,1,1,0,7,9.42,2.46,1.88,9.2,2.3,0.42,49.34,7
2013,1,10,7,1,1,0,7,10,2.46,1.88,6.8,3.2,7,0,1,0,7,10,0.14,1.88,8.1,2.1,3,49.44,7
2011,1,3,7,2,1,2,4,10,4.49,5.36,8.3,3.1,7,2,0,1,5,10,4.2,3.62,8.2,3.6,9.5,67.79,9
2015,1,1,7,0,1,0,1,10,0.14,0.14,8.1,2.8,7,0,2,0,6,10,0.43,1.73,6.4,2.6,3,47.56,6
2013,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2014,0,4,6,0,0,0,2,9.42,0,0.43,5.8,2.7,5,1,0,0,6,8.55,2.17,1.59,8.8,2.58,4,47.64,6
2012,0,8,7,1,0,0,7,10,2.17,1.88,8.1,2.6,7,0,1,0,3,10,0.14,0.72,7.6,2.6,9.56,56.25,7
2014,0,9,7,5,1,1,6,10,8.84,3.91,6,5.2,7,3,0,2,4,10,5.94,5.36,9.3,3.3,28,94.1,10
2012,0,8,7,0,1,0,7,10,0.14,1.88,7.2,2.6,7,0,1,0,6,10,0.14,1.59,6.3,2.2,9.35,50.77,6
2013,0,5,7,1,0,0,1,10,2.17,0.14,8.7,2.8,7,0,1,0,0,10,0.14,0,8.7,2.1,0.5,48.17,7
2016,0,8,7,0,0,0,7,10,0,1.88,3.3,2.8,7,0,0,0,7,10,0,1.88,5.6,4.5,9.5,49.58,7
2011,0,9,7,0,1,0,3,10,0.14,0.72,9.3,2.2,6,0,0,0,0,9.71,0,0,9,2.1,0.14,45.64,6
2010,0,13,7,2,2,3,2,10,4.78,6.52,9.5,2.7,7,2,1,0,0,10,4.49,0,7.3,2.8,0,56.53,8
2013,0,4,7,2,0,1,4,10,4.2,3.33,8.3,2.7,7,0,0,2,4,10,0,5.36,8.9,2.5,1.25,53.22,8
2013,0,3,7,3,0,0,6,10,5.94,1.59,5,2.7,7,1,1,0,6,10,2.46,1.59,4.4,2,2.5,46.67,6
2014,0,5,7,5,1,2,5,10,8.84,5.65,6.9,3.05,7,5,0,2,5,10,8.55,5.65,6.7,2.9,8.5,71.13,9
2013,1,13,7,0,0,0,5,10,0,1.3,6.5,2.7,5,0,2,0,6,8.84,0.43,1.59,8.8,2.3,2,45.16,6
2012,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2009,1,1,7,0,0,0,7,10,0,1.88,8.3,2.8,7,2,0,3,4,10,4.2,7.1,6.2,3.1,2,51.9,8
2013,0,4,7,1,0,0,5,10,2.17,1.3,5.1,2.5,7,0,1,0,6,10,0.14,1.59,6.6,2.6,3.5,45.08,5
2013,0,3,6,0,0,0,5,9.42,0,1.3,6.7,2.2,4,0,0,0,4,7.68,0,1.08,7.3,2,0,38.27,4
2011,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2012,0,14,7,0,2,0,7,10,0.43,1.88,8.4,2.4,7,2,1,0,4,10,4.49,1.01,8.4,2.3,5.87,55.74,7
2013,0,5,7,1,1,0,6,10,2.46,1.59,8.3,3.6,7,0,0,0,7,10,0,1.88,4.4,2.6,1.35,46.4,6
2015,0,9,7,0,0,0,7,10,0,1.88,7.5,2.2,6,0,0,0,5,9.42,0,1.3,2.5,2,3,38.34,4
2013,0,12,7,0,2,0,6,10,0.43,1.59,4,2.4,7,1,1,0,7,10,2.46,1.88,7.1,2.3,4.42,45.28,6
2011,1,8,7,5,0,2,4,10,8.55,5.36,9.6,4.3,6,2,1,0,5,9.71,4.49,1.3,6,4.8,12.64,77.55,10
2010,0,1,7,1,0,0,4,10,2.17,1.01,3.5,2.2,7,0,0,0,3,10,0,0.72,4.2,2.4,0,35.28,4
2013,1,9,7,0,0,0,7,10,0,1.88,6.7,2.5,7,0,0,0,7,10,0,1.88,4.4,2.2,3.25,41.29,4
2015,0,1,7,1,2,0,6,10,2.75,1.59,8.2,2.4,7,0,1,0,6,10,0.14,1.59,4.2,2.3,5,47.89,6
2015,0,1,6,1,2,0,4,9.71,2.75,1.01,7.3,2.4,7,1,1,0,6,10,2.46,1.59,4.8,2.7,2,47.22,6
2009,0,14,7,3,2,7,0,10,6.52,10,9.7,6.5,7,3,1,1,2,10,6.23,2.75,9.7,5.4,17.5,93.51,10
2009,0,11,6,0,0,0,4,9.71,0,1.01,9.2,2.2,6,0,0,0,0,9.42,0,0,9.6,2,0,45.45,6
2012,1,14,7,0,6,0,4,10,1.59,1.01,8.4,2.4,6,2,0,0,2,9.42,4.2,0.43,6.8,2.6,1.5,49.97,6
2011,0,6,7,0,2,0,3,10,0.43,0.72,9.7,2.5,7,4,1,0,6,10,7.68,1.59,9.7,2.4,8.06,64.57,9
2011,1,13,7,1,1,0,5,10,2.46,1.3,7.2,2.2,5,0,0,0,6,8.55,0,1.59,9.5,2.4,0,46.02,6
2013,0,4,7,2,1,0,5,10,4.49,1.3,3,3,4,2,0,4,1,8.26,4.2,7.82,7.2,0,0.75,43.42,4
2009,0,12,6,1,2,0,2,9.71,2.75,0.43,5.5,2.3,7,0,0,0,5,10,0,1.3,8.8,2.2,0,43.72,4
2016,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2016,0,11,7,0,1,0,6,10,0.14,1.59,5,2,5,1,0,0,4,8.55,2.17,1.01,4.2,2.1,4.5,40.81,4
2011,1,9,7,2,0,0,4,10,4.2,1.01,9.1,2.9,6,1,0,0,0,9.42,2.17,0,8.3,2.6,0.14,52.7,8
2014,0,13,7,0,0,0,6,10,0,1.59,8.5,2.9,7,0,0,0,6,10,0,1.59,8.5,2.15,0.5,46.38,6
2009,0,13,5,0,0,1,1,8.84,0,2.46,1.4,2,6,0,0,2,2,9.42,0,4.78,6.2,2.1,0,32.18,4
2010,0,12,7,0,0,2,4,10,0,5.36,7.3,2.3,7,0,0,0,7,10,0,1.88,4.6,2.7,0,40.44,4
2015,0,1,3,0,0,0,1,5.94,0,0.14,8.3,0,0,0,0,0,0,0,0,0,0,0,0,14.87,4
2011,1,6,7,0,2,0,6,10,0.43,1.59,9.7,2.2,7,2,2,0,7,10,4.78,1.88,9.5,2.4,1.98,55.11,8
2010,0,7,7,0,0,4,2,10,0,7.97,9.8,2.3,7,0,0,0,10,10,0,2.75,5.8,2.9,0,46.28,6
2016,0,13,7,1,3,1,6,10,3.04,3.91,7,2.6,7,0,0,0,7,10,0,1.88,2.4,3,4.5,39.34,4
2016,0,14,7,0,0,0,7,10,0,1.95,2.2,2,7,2,0,0,7,10,4.2,1.88,3.35,2.28,5.78,40.55,4
2014,0,9,7,2,2,0,7,10,4.78,1.88,7,2.8,7,1,0,0,6,10,2.17,1.59,8.1,2.63,3.3,54.5,8
2012,0,10,5,0,0,0,3,8.84,0,0.72,8.1,2.6,7,0,1,0,3,10,0.14,0.72,6.9,2.8,9.56,52.39,7
2015,1,6,7,1,0,0,7,10,2.17,1.88,8.1,3.2,7,1,0,0,7,10,2.17,1.88,2.3,3,10.5,54.46,8
2012,0,5,2,0,1,0,0,4.2,0.14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8.29,4
2013,1,4,7,0,0,0,4,10,0,1.01,5.9,2.9,7,1,0,1,5,10,2.17,3.62,6,3.5,1.25,45.65,6
2014,0,5,7,0,0,0,3,10,0,0.72,7.1,2.2,7,0,0,0,7,10,0,1.88,7.9,2.1,3.14,45.07,5
2015,0,10,7,0,1,0,6,10,0.14,1.59,6.7,2.4,7,0,1,0,5,10,0.14,1.44,2.4,2.4,6,41.81,4
2010,1,1,7,6,0,2,0,10,9.42,4.2,5.9,2.9,7,2,0,0,1,10,4.2,0.14,6.6,2.3,21.5,75.93,9
2010,0,9,5,0,0,0,0,8.55,0,0,6.8,2.55,2,0,0,0,0,4.2,0,0,6,2.2,0,33.88,4
2015,0,7,7,1,0,0,6,10,2.17,1.59,7.4,2.8,7,0,0,0,7,10,0,1.88,2.8,2.4,6,45.99,6
2009,0,13,6,0,0,0,5,9.71,0,1.3,9.4,2.6,7,0,0,0,5,10,0,1.3,9.4,2.9,0,48.56,7
2011,0,4,7,0,0,0,6,10,0,1.59,9.7,2.1,7,0,1,0,5,10,0.14,1.3,9.3,2.5,0.14,47.8,7
2013,1,2,7,0,0,0,7,10,0,1.88,4.2,2.6,7,0,0,0,7,10,0,1.88,7.4,2.7,5.3,45.02,5
2009,1,6,7,3,0,1,4,10,5.94,3.33,9,6.2,7,4,1,0,7,10,7.68,1.88,10,6.9,2,78.6,9
2014,0,11,7,1,3,0,3,10,3.04,0.72,8.4,2.2,5,2,0,0,4,8.55,4.2,1.01,5.8,2.1,3,49.86,7
2015,0,12,7,4,0,0,4,10,7.39,1.29,8.5,4.3,7,3,1,0,5,10,6.23,1.44,9.6,2.9,18.5,84.7,10
2009,1,1,6,0,0,0,3,9.42,0,0.72,8.3,2.9,7,1,1,0,4,10,2.46,1.01,8.1,2.3,0,47.06,7
2016,0,2,7,0,0,0,6,10,0,1.59,3,2,6,1,0,0,2,9.42,2.17,0.43,2.6,2.2,3.14,34.94,4
2012,0,5,7,2,2,0,6,10,4.78,1.59,8.9,2.35,7,2,1,0,7,10,4.49,1.88,4.2,2.3,5,54.65,7
2011,0,6,7,1,0,0,6,10,2.17,1.59,9.7,2.2,7,0,1,0,7,10,0.14,1.88,9.3,2.2,0.42,50.05,7
2009,1,6,7,1,0,0,4,10,2.17,1.01,8.2,3.32,7,2,0,2,2,10,4.2,4.78,5.8,2.8,0,51.03,8
2011,0,4,6,0,0,0,6,9.71,0,1.59,9.7,2.2,7,0,0,0,7,10,0,1.88,9.5,2.3,1.12,48.65,7
2012,1,6,7,0,4,0,7,10,1.01,1.88,9.6,2.8,7,3,2,0,7,10,6.52,1.88,7.2,2.7,7.29,61.39,8
2011,1,7,7,1,2,0,5,10,2.75,1.3,9.8,3.8,7,0,2,1,6,10,0.43,3.91,6.3,3,0.14,51.65,8
2015,0,1,7,6,0,3,3,10,9.42,6.81,8,3.6,6,4,0,1,5,9.71,7.39,3.62,5.8,3,11.5,75.2,9
2012,0,3,2,0,0,0,0,4.2,0,0,3.9,2.2,1,0,0,0,1,2.17,0,0.14,0,2.3,0,17.56,4
2009,0,9,7,0,0,0,3,10,0,0.72,4.4,2.3,4,0,0,0,2,7.68,0,0.43,5.8,2.6,0,34.87,4
2015,0,1,7,0,1,0,6,10,0.14,1.59,8,2.9,7,0,0,0,7,10,0,1.88,4.6,2.3,6,47.43,6
2009,0,1,7,1,0,0,4,10,2.17,1.01,9.5,2.2,6,0,0,0,2,9.42,0,0.43,8.1,3,0,48.2,7
2009,0,13,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,4.2,4
2009,1,9,7,4,0,5,0,10,7.39,8.55,9.8,6.3,7,3,1,5,2,10,6.23,9.13,9.5,5.2,2,79.29,10
2014,1,2,7,1,3,0,7,10,3.04,1.88,8,2.5,7,6,0,0,7,10,9.42,1.88,10,3.6,5,66.58,9
2009,0,8,6,0,0,0,0,9.42,0,0,5.2,3,7,1,0,0,0,10,2.17,0,4.35,2.4,12,50.12,8
2016,0,8,7,0,0,0,7,10,0,1.88,4.2,2,7,0,0,0,6,10,0,1.59,4.8,2.6,6.64,42.47,4
2012,0,6,7,3,1,1,6,10,6.23,3.91,8.8,3.4,6,2,2,0,4,9.42,4.78,1.01,8,2.7,12.06,70.54,9
2011,1,12,7,0,1,0,6,10,0.14,1.59,9.7,2.5,7,0,1,0,6,10,0.14,1.59,8.8,2.3,3.78,51.38,8
2015,0,12,7,0,0,0,7,10,0,1.88,8.1,2.6,7,0,0,0,7,10,0,2.02,2.6,2.4,6.94,45.09,5
2013,1,9,7,0,0,0,7,10,0,1.88,5.3,2.2,7,0,0,0,7,10,0,1.88,4,2,3.5,38.42,4
2013,0,8,7,0,0,0,6,10,0,1.59,5.6,2.4,7,0,0,0,6,10,0,1.59,5.8,2.7,6.05,45.02,5
2011,0,4,7,0,0,0,2,10,0,0.43,8.3,2.5,7,3,0,0,4,10,5.94,1.01,7.1,2.3,1.28,50.23,7
2016,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015,0,4,7,0,0,0,6,10,0,1.59,7.5,2.3,7,0,0,0,7,10,0,1.88,2.2,2.5,9,45.32,5
2014,0,1,4,0,0,0,1,7.39,0,0.14,5,2.3,2,1,0,0,0,4.2,2.17,0,0,0,0,21.17,4
2012,0,3,7,1,1,0,4,10,2.46,1.01,6.7,2.3,5,0,1,0,3,8.55,0.14,0.72,4.7,2,8.11,46.83,6
2012,0,5,1,0,1,0,0,2.17,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,4
2012,1,1,6,0,0,0,7,9.42,0,1.88,4.7,2.9,6,1,2,0,6,9.42,2.75,1.59,5.1,2.6,9.93,49.55,6
2010,0,12,7,2,0,1,5,10,4.2,3.62,8.3,2.35,7,1,1,0,9,10,2.46,2.46,7.8,2.1,0,51.09,8
2009,0,1,7,0,1,0,4,10,0.14,1.01,6.7,2.3,6,0,0,4,1,9.71,0,7.68,7.4,2.5,2,45.12,5
2010,0,1,7,1,0,0,6,10,2.17,1.59,6.8,2.2,7,0,1,0,11,10,0.14,3.04,6.8,3.25,0,45.01,5
2013,1,10,7,0,1,0,7,10,0.14,1.88,7.6,5,7,1,0,0,7,10,2.17,1.88,8.3,2.7,1.3,52.9,8
2014,1,7,7,0,1,0,7,10,0.14,1.88,8.5,2.85,7,0,0,0,7,10,0,1.88,8.6,2.33,3.5,50.02,7
2009,0,6,5,1,0,0,0,8.55,2.17,0,8.4,2.2,5,0,0,0,0,8.84,0,0,5.9,2.7,0,41.66,4
2012,0,3,7,0,1,0,7,10,0.14,1.88,6.6,2.9,7,0,1,0,7,10,0.14,1.88,7.6,2.8,13.59,57.54,8
2015,0,11,7,5,1,0,7,10,8.84,1.88,8.5,4.6,7,2,1,0,3,10,4.49,0.72,9.2,4.1,21.5,89.11,10
2011,0,13,6,1,2,0,6,9.42,2.75,1.59,9,3.3,7,1,1,0,7,10,2.46,1.88,9.3,3.35,1.78,56.94,8
2013,1,5,7,1,0,0,6,10,2.17,1.59,6.3,2.6,7,0,0,0,7,10,0,1.88,8.7,2.2,1.3,46.49,6
2009,1,8,7,1,0,0,1,10,2.17,0.14,9,3,7,3,0,0,0,10,5.94,0,6.4,3.4,0,53.6,8
2013,0,14,7,4,2,3,4,10,7.97,7.1,7.1,4,7,3,3,0,7,10,6.81,1.88,9.1,2.3,19,82.3,9
2009,0,8,7,1,0,0,2,10,2.17,0.43,7.8,3.2,7,1,0,2,0,10,2.17,4.2,4.8,3.2,0,47.45,7
2010,0,6,7,0,0,3,2,10,0,6.52,8,2.4,7,0,0,0,8,10,0,2.17,7,2.8,6,51.02,8
2011,0,13,7,7,0,6,0,10,10,9.42,9.5,4.8,7,5,1,3,0,10,8.84,5.94,9.6,3.7,16.16,92.59,10
2010,0,3,7,1,1,0,4,10,2.46,1.01,7.3,3.4,7,1,1,0,7,10,2.46,1.88,7,2.3,0,48.49,7
2015,1,6,7,0,0,0,6,10,0,1.59,8,2.6,7,0,0,0,7,10,0,1.88,2.4,2.2,6,43.32,4
2011,1,1,6,4,0,0,0,9.42,7.39,0,7.5,2.5,5,0,0,0,0,9.13,0,0,5.4,2.3,0.14,45.97,6
2009,0,14,6,0,0,0,0,9.71,0,0,7.6,2,7,0,0,0,0,10,0,0,9.6,2.1,0,43.46,4
2016,0,6,7,0,0,0,7,10,0,1.88,7,1.9,7,0,0,0,7,10,0,1.88,2.6,2.63,4.71,41.33,4
2011,0,7,7,0,0,0,1,10,0,0.14,5.1,2.1,6,1,1,0,4,9.42,2.46,1.01,9.7,3,0.28,45.02,5
2013,0,6,7,0,1,0,7,10,0.14,1.88,7,3,7,0,0,0,7,10,0,1.88,7,2,5.53,47.86,7
2009,0,12,6,0,0,0,2,9.71,0,0.43,5.6,2,5,0,0,0,3,8.55,0,0.72,7.1,0,0,33.36,4
2014,0,11,7,0,1,0,6,10,0.14,1.59,8.3,2.3,6,1,0,0,6,9.42,2.17,1.59,8.1,2.2,3,49.05,7
2014,0,1,7,0,0,0,7,10,0,1.88,8.3,2.3,7,2,0,0,6,10,4.2,1.59,9.7,2.3,3,53.62,8
2016,1,5,7,0,0,0,7,10,0,2.16,4.6,2.1,7,0,0,0,7,10,0,1.88,2.4,2.5,4.71,37.88,4
2014,0,10,7,0,0,0,4,10,0,1.01,8.8,2.1,7,1,0,0,5,10,2.17,1.3,7.8,2.2,0.5,46.52,6
2014,1,6,7,0,1,0,7,10,0.14,1.88,8.6,2.55,7,0,0,0,7,10,0,1.88,5.1,2.35,4.64,46.42,6
2015,0,11,7,0,0,0,6,10,0,1.59,8.1,2.4,7,0,1,0,7,10,0.14,2.3,3.5,2.4,11,50.29,7
2015,1,6,7,0,0,0,7,10,0,1.88,8,2.4,7,1,0,0,7,10,2.17,1.88,2.8,2.3,8.25,48.21,7
2014,0,11,7,0,0,0,6,10,0,1.59,8.3,2.2,6,1,0,0,5,9.42,2.17,1.3,9.9,2,3,50.56,7
2014,0,1,7,3,0,0,6,10,5.94,1.59,8,2.5,6,4,2,0,6,9.42,7.97,1.59,3.5,2.3,3,55.05,8
2010,0,7,7,1,1,5,1,10,2.46,8.84,8,2.7,7,0,0,0,13,10,0,3.62,6.1,2.9,0,48,7
2009,0,3,6,0,0,0,0,9.42,0,0,6.3,2.5,6,0,0,0,0,9.42,0,0,8.9,2.8,0,42.41,4
2011,1,11,7,1,3,0,4,10,3.04,1.01,9.7,3.2,7,0,4,0,2,10,1.01,0.43,8.6,3.25,1.14,54.71,8
2016,0,3,7,4,1,2,5,10,7.68,5.65,3.6,2.3,7,0,1,0,7,10,0.14,1.88,1.2,2.1,12.25,50.71,7
2012,0,4,7,1,2,1,6,10,2.75,3.91,9,2.7,5,3,2,0,6,8.84,6.52,1.59,6.5,2.4,10.5,63.58,8
2010,0,5,7,2,0,0,6,10,4.2,1.59,8.5,3.7,7,2,0,0,4,10,4.2,1.01,6.6,2.8,0,54.3,8
2011,1,13,7,0,2,0,5,10,0.43,1.3,8.3,2.4,7,0,1,0,7,10,0.14,1.88,9.4,2.2,0,46.54,6
2015,0,8,7,0,0,0,6,10,0,1.59,6.4,2.3,7,0,0,0,7,10,0,2.02,2.3,2.2,9.14,43.82,4
2014,0,8,7,2,0,0,7,10,4.2,1.88,6.6,2.9,7,0,0,0,7,10,0,1.88,7,2.33,4,50.29,7
2009,0,6,6,0,0,0,0,9.42,0,0,7.2,2,1,0,0,0,0,2.46,0,0,4.9,0,0,27.54,4
2014,1,11,7,5,0,0,6,10,8.55,1.59,8.3,2.8,7,3,3,0,7,10,6.81,1.88,9.3,2.5,7.5,70,9
2013,1,11,7,0,1,0,5,10,0.14,1.3,5.8,2.2,7,1,2,0,7,10,2.75,1.88,7.9,2.3,3.5,47.19,6
2013,0,6,6,0,1,0,5,9.42,0.14,1.3,3.8,3.1,7,1,2,1,6,10,2.75,3.91,5.9,3.4,1.5,43.76,4
2016,0,7,7,0,1,0,7,10,0.14,1.88,5,3.2,6,0,0,0,7,9.42,0,1.88,1.5,2.58,24.5,58.49,8
2012,1,2,7,2,0,0,7,10,4.2,1.88,7,2.6,7,0,2,0,7,10,0.43,1.88,7.4,2.3,14.64,61.79,8
2013,0,2,7,0,0,0,7,10,0,1.88,8.6,3.3,7,0,0,0,6,10,0,1.59,7,2.6,5,50.69,7
2012,1,8,7,0,0,0,7,10,0,1.88,7.7,2.8,6,0,1,0,6,9.42,0.14,1.59,8.5,2.5,6.05,51.15,7
2009,0,1,7,0,0,0,0,10,0,0,6.4,2.2,7,0,0,0,0,10,0,0,3.7,2.4,2,37.68,4
2010,0,12,6,1,0,1,4,9.42,2.17,3.33,0,2.4,4,1,0,0,4,7.39,2.17,1.01,0,0,0,22.23,4
2015,0,6,7,3,1,0,7,10,6.23,1.88,7,3.7,6,3,0,0,7,9.42,5.94,1.88,2.9,3.5,24,76.5,9
2010,0,10,7,0,0,2,4,10,0,5.36,8.3,2.7,7,0,0,0,10,10,0,2.75,7.8,2.1,0,45.55,6
2009,0,11,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,6.88,4
2012,1,11,7,1,4,0,6,10,3.33,1.59,9.7,3.6,6,2,0,0,7,9.42,4.2,1.88,6.6,3,10.82,65.71,8
2009,0,10,6,0,0,0,0,9.71,0,0,5.6,2.4,6,0,0,0,1,9.42,0,0.14,4.8,2.2,0,35.43,4
2013,0,2,7,0,1,0,6,10,0.14,1.59,8,4.1,7,1,0,0,7,10,2.17,1.88,7.2,2.4,2,50.55,7
2014,1,7,7,1,1,0,7,10,2.46,1.88,8.2,2.8,7,2,0,0,7,10,4.2,1.88,9,2.35,16,69.11,9
2013,0,4,7,0,0,0,5,10,0,1.3,9,2.4,7,0,0,0,6,10,0,1.59,9.1,2.4,1.25,48,7
2014,0,10,7,0,0,0,1,10,0,0.14,8.8,2.2,4,0,0,0,0,7.39,0,0,0,0,0,27.93,4
2009,1,11,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,9.63,4
2014,0,5,7,0,0,0,4,10,0,1.01,7,2.2,7,0,0,0,6,10,0,1.59,8.8,2.3,3,46.28,6
2016,1,5,1,0,0,0,1,2.17,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,4
2014,0,4,7,0,1,0,7,10,0.14,1.88,7.9,2.85,7,0,0,0,7,10,0,1.88,9.1,2.5,6.5,53.19,8
2012,0,12,5,4,1,0,5,8.55,7.68,1.3,9.5,3.05,7,2,0,0,2,10,4.2,0.43,6.2,2.3,0,55.21,7
2011,0,9,7,2,0,0,5,10,4.2,1.3,5.9,2.3,5,0,0,0,4,8.55,0,1.01,6.5,2.5,3.14,45.73,6
2009,0,6,7,0,0,0,4,10,0,1.01,9.4,3,6,1,0,3,4,9.71,2.17,7.1,8.9,3.2,0,52.71,8
2011,0,3,7,0,0,0,6,10,0,1.59,8.6,2,7,1,0,0,7,10,2.17,1.88,8.3,2,1.92,48.08,7
2011,0,9,7,3,1,0,1,10,6.23,0.14,9.1,3.6,7,1,0,0,0,10,2.17,0,8.7,3.4,9,66.94,9
2015,0,5,7,0,0,0,4,10,0,1.01,7,2.2,7,1,0,0,4,10,2.17,1.01,2.3,2.8,10,47.93,6
2013,0,1,7,1,0,0,5,10,2.17,1.3,3.6,2.2,7,2,0,0,6,10,4.2,1.59,4,2.5,2,41.82,4
2013,0,6,5,2,0,0,6,8.55,4.2,1.59,3.4,2.2,7,3,1,0,7,10,6.23,1.88,7.3,3.5,2.5,51.06,7
2015,1,14,7,0,0,0,6,10,0,1.59,7.7,2.25,7,1,0,0,7,10,2.17,2.02,2.3,2.2,7,45.39,5
2009,0,11,6,0,0,0,5,9.71,0,1.3,8.2,2.4,7,0,0,0,6,10,0,1.59,9.8,2,0,45.71,6
2015,0,12,7,2,3,0,6,10,5.07,1.59,7.6,3.4,7,1,2,0,7,10,2.75,2.02,4.9,2.5,6.64,56.91,8
2013,0,4,7,1,2,0,5,10,2.75,1.37,5.4,2.9,7,1,1,0,6,10,2.46,1.59,9.4,2.6,4.5,53.58,8
2015,1,1,7,0,1,0,7,10,0.14,1.88,8.1,3.1,7,0,0,0,7,10,0,1.88,6,2.3,6,50.08,7
2012,0,13,7,0,0,0,4,10,0,1.01,8.9,2.3,7,2,1,0,7,10,4.49,1.88,5.2,2.1,6.45,51.99,7
2011,0,8,7,0,0,0,6,10,0,1.59,9.5,2.45,7,1,0,0,7,10,2.17,1.88,5.3,2.2,1,45.68,6
2012,0,8,7,3,0,0,4,10,5.94,1.01,7.5,2.6,6,2,2,0,5,9.42,4.78,1.3,6.2,2.4,7.03,58.77,8
2009,0,8,7,4,1,1,1,10,7.68,2.46,8.6,2.4,7,2,1,0,0,10,4.49,0,5.8,3.3,17.5,73.26,9
2016,0,4,7,1,0,0,7,10,2.17,1.88,5.8,2.4,7,0,1,0,7,10,0.14,1.88,1.7,2.8,10.71,47.78,6
2011,1,12,7,1,2,0,6,10,2.75,1.59,8.8,3.3,7,0,2,0,7,10,0.43,1.88,9.4,3.2,2.64,55.81,8
2009,0,8,7,0,0,0,2,10,0,0.43,9,2,6,0,0,1,3,9.71,0,3.04,5.6,4.7,0,45.63,6
2016,1,2,7,0,1,0,7,10,0.14,1.88,5.1,1.7,7,3,2,0,7,10,6.52,1.88,4.4,2.3,6.57,48.87,6
2012,1,14,7,0,1,0,5,10,0.14,1.3,7.5,2.5,7,2,0,0,6,10,4.2,1.59,7.3,2.4,7.08,54.22,7
2014,0,13,7,0,0,0,6,10,0,1.59,8.5,2.8,7,0,0,0,7,10,0,1.88,8.4,2.2,3.64,49.38,7
2009,0,3,7,0,0,0,2,10,0,0.43,6.5,2,7,0,0,0,0,10,0,0,6.7,2.1,0,38.78,4
2016,0,10,7,0,0,0,7,10,0,1.88,2.9,2.35,7,2,0,0,7,10,4.2,1.88,4.3,3.5,7.64,47.22,6
2009,0,10,7,0,0,1,2,10,0,2.75,6.7,2.1,7,0,0,2,3,10,0,5.07,7.3,2.9,2,45.21,6
2015,0,12,7,2,2,0,7,10,4.78,1.88,6.8,2.5,7,0,0,0,7,10,0,2.02,2.4,2.3,6.64,47.32,6
2013,0,12,7,0,0,0,6,10,0,1.59,4.7,3.3,7,0,0,0,7,10,0,1.88,5.4,2.2,8.42,46.54,6
2010,0,6,6,0,0,4,0,9.42,0,7.39,9,2.7,7,0,0,0,8,10,0,2.17,9.7,2.9,0,50.13,7
2009,0,10,7,0,0,1,2,10,0,2.75,5.8,2.6,4,0,0,0,0,7.39,0,0,7.6,2.2,0,38.88,4
2010,0,14,7,0,0,0,0,10,0,0,4.3,2.35,6,0,0,0,2,9.42,0,0.43,6.3,2.8,0,36.94,4
2010,0,7,4,0,0,0,0,7.39,0,0,2.4,0,2,0,0,0,0,4.2,0,0,0,0,0,11.69,4
2016,1,6,7,0,1,0,6,10,0.14,1.59,7.7,1.9,5,0,1,0,4,8.55,0.14,1.01,1.5,0,3.57,34.33,4
2016,1,9,7,1,0,0,7,10,2.17,1.88,4.8,1.9,7,1,0,0,7,10,2.17,1.88,1.6,2.8,10.64,47.4,6
2010,0,3,7,0,0,0,4,10,0,1.01,4.1,2.3,5,0,0,0,6,8.55,0,1.59,6.3,2.6,0,36.14,4
2012,0,5,1,0,0,0,0,2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,4
2014,0,9,7,0,1,0,6,10,0.14,1.59,3.1,2.8,7,1,0,0,7,10,2.17,1.88,9.2,2.65,3.5,46.59,6
