Gender,Class,NrPS1,NrPSM1,NrPSA1,NrPCA1,NrPC1,NET1,NL1,NrPS2,NrPSM2,NrPSA2,NrPCA2,NrPC2,NET2,NL2,BS,PF
1,3,7,0,0,0,7,6.3,3,7,0,0,0,7,3.5,2.6,7.92,46.54
0,2,7,4,1,0,7,8.5,2.8,7,2,2,0,7,4.8,2.3,8,62.58
0,12,7,0,4,0,7,5.2,1.5,1,0,0,0,0,0,0,6.75,27.04
0,9,7,0,0,1,5,7.9,2.5,7,0,1,0,10,7.6,2.2,1,45.33
0,14,7,0,0,0,6,2.9,2.2,3,0,0,0,4,3.9,2.7,0.5,30.18
0,2,6,0,0,0,2,7.6,2.1,4,0,0,0,0,6.5,0,0,34.23
0,12,7,0,1,0,7,8.4,2.2,5,2,1,0,5,8.3,2.5,3,51.44
0,14,7,0,0,0,7,2.5,2,6,0,0,0,4,1.3,2.2,5.71,33.07
0,8,6,0,0,0,1,8.8,2.1,4,0,0,0,1,4.05,2,0,36.57
1,8,7,1,1,2,1,9.3,6.6,6,3,0,2,1,5.5,5.4,13.5,78.43
0,11,6,0,0,0,4,8.5,2.1,5,0,0,0,6,9.8,0,0,40.9
0,12,7,1,1,0,5,6.3,2.65,7,0,0,0,6,5.8,2.3,0,41.97
1,2,7,1,2,0,7,3.6,2.7,7,2,1,0,7,3.1,2.2,9.78,50.18
0,2,7,0,0,0,7,2.5,1.9,7,1,0,0,6,1.5,2.4,4.85,35.37
0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.04
1,7,7,0,0,0,7,7.3,2.9,7,2,0,0,7,2.5,2.3,11,52.54
0,5,7,0,0,0,7,6.3,2.1,7,0,0,0,6,8.5,2.1,8.25,49.97
0,2,7,0,0,0,1,6.5,2,7,0,0,2,0,7.8,2.4,0,41.66
0,10,7,0,0,0,7,4.8,1.9,7,0,1,1,6,2.4,2.8,27.25,61.44
0,1,7,0,0,0,3,8.1,2.8,7,0,0,0,6,5.8,2.3,3,45.75
0,9,7,2,1,1,5,9.3,2.3,7,2,0,0,7,5.6,2.5,1,53.09
0,1,7,0,1,0,4,7.1,2.3,7,0,1,0,5,2.2,2.15,1,36.28
0,5,7,0,0,0,6,7.8,2.1,7,0,0,0,6,2.2,2.2,8,43.82
1,3,7,0,0,0,6,7.2,3.3,7,0,2,0,5,6,3,5.57,50.37
0,7,7,0,1,0,5,4.2,2.1,6,3,0,0,7,6.4,2.4,2.25,45.03
1,1,7,0,0,0,5,6.3,2.5,7,2,0,0,6,9.4,2.2,0,47.77
0,9,7,1,0,0,2,3.9,0,3,0,0,0,1,3,2,0,26.39
1,10,7,0,0,0,6,7.2,3,7,0,1,0,5,9,3.1,1,47.79
0,6,7,0,0,0,4,5.2,2.3,6,0,0,0,13,2.9,2.8,0,34.77
0,6,7,0,0,0,0,5.8,2,6,1,0,0,4,6.8,0,0,36.46
0,9,7,2,1,0,7,7.2,2.4,7,1,0,0,7,2.7,2.1,6.5,49.5
0,2,7,3,1,0,7,5.1,4.1,7,4,1,0,7,4.2,2.4,3,55.85
0,1,7,0,0,0,1,5.9,2.1,7,3,0,0,1,7.6,2.3,0,45.59
0,1,7,1,0,0,7,8.5,3.3,7,1,1,0,7,7,4.9,2,56.3
1,8,7,0,0,0,7,6.7,2.55,7,1,1,0,7,7.6,2.4,5.5,50.44
0,11,5,0,0,0,2,5,2.2,5,0,1,0,0,7,0,0,32.14
1,13,7,2,4,0,7,8.2,4.5,7,1,4,0,7,8,2.7,17.5,74.98
1,4,6,0,0,0,3,9.3,0,3,0,0,0,0,0,0,0,23.33
0,10,5,0,1,0,1,0,2.7,2,0,0,0,0,0,2.35,0,18.58
1,1,7,1,1,0,7,4,2.8,6,2,1,0,5,3.6,2.6,9.96,51.55
0,9,7,0,0,0,7,7,2.7,7,2,0,0,7,7.5,2.5,1.5,48.87
0,6,1,0,0,0,1,9.2,2.1,1,0,0,0,1,5.4,2,0,28.75
0,6,7,2,2,0,5,5.2,2.9,7,1,1,0,7,8.9,2.9,4,54.81
0,3,7,2,0,2,1,8.3,2.2,6,3,0,3,3,9.5,2.5,0,58.01
0,5,7,0,0,0,0,3,2,7,0,0,0,0,6,2,0,33.25
0,5,5,0,0,0,0,3.8,0,1,0,0,0,0,0,0,0,12.79
0,7,7,1,4,0,5,5.5,2.1,7,4,3,0,1,5.8,2,11,59.25
0,10,5,1,0,0,0,6.2,2.2,2,0,0,0,0,0,0,0,23.33
0,3,7,0,0,0,6,8.5,2.3,7,0,0,0,6,8.5,2.08,2.64,47.35
0,7,7,0,1,0,0,4.9,2.4,7,0,1,0,6,5.7,0,0.14,33.27
0,3,7,0,0,1,5,9,2.2,7,0,0,0,6,8.6,2.2,0,46
0,4,7,2,0,0,5,5.8,2.5,7,2,0,0,1,5.6,2,4,49.89
1,6,7,1,0,0,6,9.6,2.3,7,0,1,0,7,9.9,2.2,0.7,51.13
1,12,6,0,1,0,5,8.2,2.5,6,0,1,0,4,9.3,2.5,2.28,47.89
1,5,7,0,0,0,6,5,2.6,7,1,0,0,7,8.5,2.4,2.75,46.41
0,11,4,0,0,0,1,2.6,0,1,0,0,0,0,1,0,1.5,13.75
0,1,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,3.68
0,13,6,0,0,0,6,8.4,2.2,4,0,0,0,5,8.4,2.18,3,45
0,10,7,1,0,0,7,3.7,1.9,7,1,1,0,7,1.6,2.8,10.64,46.15
0,11,7,0,0,0,7,6,2.6,7,1,1,0,7,9.6,2.1,2,48.13
0,11,7,2,1,0,4,7.5,2.3,6,1,0,0,7,4.8,2.3,3.64,49.01
0,9,5,0,1,1,2,8.6,2.5,7,0,0,3,3,9.7,2.6,0,48.24
0,3,7,0,0,0,4,6.6,2.2,6,2,0,6,1,7.3,2.2,0,46.52
0,9,7,0,0,0,4,8.1,2.65,7,1,0,0,4,7.4,3.3,0,47.46
0,9,7,0,0,0,7,3.1,2.1,5,0,0,0,6,2.7,2.4,4.57,34.89
0,8,7,0,1,0,7,7,3.5,7,0,0,0,7,7.4,2.4,23.1,67.51
0,6,7,0,2,0,7,7.8,2.1,7,0,0,0,7,8.4,2.1,4.5,48.47
0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.63
0,3,7,0,0,0,6,8.5,2.5,7,0,0,0,7,8,2.2,3,47.72
0,10,5,0,0,0,5,7.2,3.25,7,0,0,0,6,2.3,2.2,6,42.38
0,9,7,2,1,0,7,6,2.9,7,1,0,0,6,8.3,2.55,3.14,53.08
0,13,7,0,0,0,7,5,2,7,3,0,0,7,4.7,3.15,6.5,48.5
0,14,7,0,0,0,6,3,2.2,7,0,2,0,7,6,2.7,2,38.12
1,2,7,0,0,0,7,5.6,2.6,7,1,3,0,7,7.8,2.2,6.5,50.63
1,3,6,0,0,0,2,5.1,2.2,7,0,0,0,0,8.5,2.3,0,39.55
0,3,7,0,0,1,5,9.4,2.8,7,0,0,0,7,8,2.8,0,47.93
0,3,4,0,0,0,1,7.1,2,0,0,0,0,0,0,0,0,17.95
1,4,7,0,1,0,7,9.7,2.45,7,2,0,0,7,5.1,2.4,6.74,54.01
1,6,7,1,1,0,7,8.8,2.55,7,2,0,0,6,8.3,2.23,4.42,56.69
0,8,6,0,0,0,0,7.4,2.6,6,0,0,0,0,5,3.6,0,40.7
1,12,7,0,0,0,7,8.4,2.2,7,1,1,0,7,9.7,2.1,3.5,52.05
0,5,7,0,0,0,6,7.5,2.3,7,1,0,0,6,2.6,2.6,8,47.17
0,2,7,0,0,0,7,5.2,2.3,7,0,0,0,7,5.6,2.2,3.25,40.57
0,5,6,0,0,0,1,4.3,2.1,7,0,0,0,2,6,2,0,34.76
1,12,7,0,1,0,7,7.7,3,6,1,2,0,6,9,2.15,4,53.96
1,9,7,1,0,0,7,7,2.6,7,1,0,0,7,7.9,2.2,2.5,49.81
0,12,7,5,2,1,6,8.4,2.9,7,6,0,0,7,9.9,3.2,23.44,91.99
0,8,4,0,0,0,0,7.2,2.3,5,0,0,0,0,5.1,2.5,0,35.73
0,2,7,1,2,0,3,2.5,1.8,5,1,1,0,2,1.4,0,0,27.97
1,12,7,0,0,0,5,9.1,2.8,7,0,0,1,5,8.7,2.2,2,49.23
0,12,7,0,1,0,5,9.6,2.35,6,0,1,0,5,9.5,2,2.28,49.26
1,12,7,0,3,0,7,7.7,2.9,6,1,2,0,6,9,2.5,8.4,57.85
0,11,7,0,1,0,7,8.3,2.5,7,1,1,0,7,2.7,2.9,9,50.8
0,5,6,0,0,0,6,7.9,2.4,7,0,0,0,1,2.4,2.1,5,40.82
0,1,7,0,1,0,7,8.4,3,7,0,1,0,7,6.9,2.2,11.72,56.17
0,10,7,0,0,0,3,8.8,3.35,5,0,0,0,0,8.5,2.8,0,46.48
0,7,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6.77
0,9,7,2,2,0,2,8.4,2.6,7,0,0,0,1,8.7,2.5,0.14,50.36
0,14,7,1,1,0,6,3,2.4,3,0,0,0,3,0,2,0,26.44
1,9,7,0,1,0,6,7.5,3.2,6,1,0,0,7,2.7,2.5,7.14,47.69
1,3,7,5,0,0,6,9.6,3.8,5,1,0,0,7,8.2,2.8,18.25,77.77
0,13,7,1,0,3,3,10,2.5,7,1,1,0,13,8.9,2.5,0,54.61
0,2,6,0,2,0,1,2.7,1.7,6,1,1,0,3,4.2,0,3.07,32.9
0,8,7,0,0,0,0,6,2.1,6,0,0,0,0,7.85,3.1,0,41.2
0,3,7,0,0,0,5,8.8,2.2,7,0,0,0,6,9,2.3,0,45.85
0,4,4,0,0,0,0,4.3,2.1,3,1,0,0,0,4,0,2,28.65
0,2,7,0,0,0,6,8.7,2.7,7,0,1,0,7,5.2,2.1,9,51.56
0,1,7,6,0,5,2,7.5,2.3,7,5,0,0,6,1.7,2.8,34.89,91.58
0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6.56
1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,6,0,1,0,5,6.1,2.5,7,2,0,0,6,9.4,2.1,2.14,49.19
1,14,7,4,2,0,6,8.9,3.4,7,0,4,0,4,9.9,2.95,4,63.24
0,12,7,1,2,0,1,6.1,3.4,7,1,3,0,3,9.3,2.95,0,51.37
0,10,7,0,0,0,7,8.5,2.4,7,0,0,0,7,8.2,2.38,4.5,49.68
0,12,7,1,0,0,7,8.2,2.2,7,1,0,0,7,9.7,2.1,3.5,53.68
0,5,7,1,0,0,5,6.6,2.5,7,1,1,0,6,8,2.6,0.5,48.03
0,12,7,0,0,1,5,7.5,2.1,7,0,4,0,10,6.8,2.8,1,45.05
0,11,7,1,5,0,7,7.2,4.2,7,3,2,0,6,8.2,2.5,4.5,61.48
0,1,7,0,1,0,5,5.3,2.7,7,0,1,0,7,4.6,2.8,3.5,41.58
0,11,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,4.2
0,13,7,0,1,1,6,4.6,2.4,7,3,2,0,7,7,2,5,50.31
0,12,7,0,0,0,6,3.9,1.7,6,2,0,0,3,1,2,4.78,36.9
0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15
0,4,7,5,1,0,7,9.6,2.8,7,4,3,0,6,5.5,2.4,9.03,69.97
0,8,7,0,0,0,5,8.7,2.6,7,0,0,0,0,4.3,2.4,0,40.33
0,7,7,0,0,0,6,5.3,2.6,7,0,0,0,7,2.5,2.15,10,44.02
0,7,7,1,1,0,7,7.9,4.1,7,1,0,0,7,4.75,3,12,61.25
0,13,7,0,0,5,0,9.4,2.1,7,0,0,0,11,7.5,2.3,0,46.72
0,12,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.13
0,13,7,0,0,2,3,9.4,2.6,7,0,1,0,8,7.4,2.2,0,46.35
0,3,7,0,0,0,2,0,2.6,5,0,0,0,2,6.4,2.2,0,30.53
1,7,7,0,0,0,7,6.3,2.9,7,0,0,0,7,2.6,2.8,11.64,49.16
0,9,7,0,0,0,4,8,2.7,6,0,0,0,3,6.7,2.7,0,43.04
1,10,6,2,1,0,7,6.7,3,7,0,0,0,7,7.9,2.3,4.8,52.32
0,12,7,1,1,0,6,7.5,3.2,6,1,1,0,7,5.5,3.1,6.71,55.34
0,13,7,3,2,3,4,8.5,4,0,0,0,0,0,0,0,0,0
0,4,7,1,0,0,6,6.2,2.6,7,1,0,0,6,8,2.2,4,50.29
0,14,6,1,1,0,7,7.2,2.4,7,2,0,1,6,2.5,2.25,6.64,49.71
0,12,6,0,1,0,6,9.2,2.65,7,2,0,0,6,5.5,2.5,6.16,53.25
0,13,7,0,1,0,7,2.8,1.8,7,2,0,0,7,4.3,2.25,8.71,53.68
0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,7,0,1,0,7,7.8,3.4,6,0,0,0,5,2.4,2.3,9,47.47
1,2,7,0,0,0,6,7.4,3.4,7,1,0,0,7,6,2.4,3.12,48.06
0,3,7,1,1,1,1,7.6,2.2,3,1,0,0,0,0,0,0,30.55
0,11,6,0,1,0,3,6.8,2.3,7,0,0,0,6,9.1,2.1,2,45.08
0,7,7,6,0,0,6,5.1,5.6,7,6,0,1,6,7.4,6,4,75.14
0,9,7,0,1,0,7,4.2,2,5,0,0,0,4,1.5,2.2,4.5,33.98
0,12,7,0,0,0,4,8.2,2.7,4,0,0,1,0,9.6,2.4,0,45.23
0,9,7,0,0,2,5,5.2,1.9,7,2,0,2,5,2.9,3,14.39,55.6
0,5,6,0,0,0,0,6.1,3.1,7,0,0,0,7,6,3.6,2,43.89
0,2,7,1,0,0,0,6.3,2.9,7,0,0,0,3,7.2,3.6,0,45.6
1,3,7,3,1,0,7,8.2,2.7,7,0,1,0,7,3.75,2.3,7,53.36
0,5,6,0,0,0,3,6,2.5,7,0,0,0,2,8.6,2,0,40.98
1,13,7,0,1,0,7,7.7,1.9,0,0,0,0,0,0,0,1.5,17.06
1,5,7,5,0,2,4,7.9,3.7,6,1,0,0,2,7.1,2.6,0,56.51
1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47
1,4,7,0,0,0,7,7.6,2.2,7,1,0,0,7,4,3.4,5,47.56
0,6,7,0,0,1,3,8.7,2.1,7,0,0,0,7,5.3,2.5,0,41.78
0,3,6,0,0,0,0,9.3,2.1,4,0,0,0,1,0,0,0,28.16
0,14,7,1,3,1,5,9.5,4.1,6,2,0,0,6,9.5,2,4.5,62.03
0,12,7,0,3,0,6,4.8,2.4,7,0,2,0,7,8.9,2.1,6,48.02
0,12,7,0,0,0,3,7.2,2.3,7,0,0,2,2,7.4,2,0,42.15
0,7,6,0,0,0,0,3.9,2.1,6,0,0,1,4,5.6,2.5,2,37.11
0,7,7,2,0,0,7,7.3,2.75,7,2,0,0,7,8.2,2.7,10.14,63.39
1,9,7,0,0,0,7,7.1,2.4,7,0,0,0,7,7.3,2.1,4.89,46.71
0,11,7,5,1,1,5,9.8,5.6,7,4,0,0,6,8.6,4.7,0,73.56
0,9,6,0,0,0,0,5.5,2.2,6,0,0,1,4,9.8,2.9,2,45.23
0,11,7,1,0,0,7,6.2,1.8,7,1,2,0,7,4.1,3.5,6.64,50.4
0,11,7,0,0,0,6,2.7,1.6,6,0,0,0,3,1.4,2,4.64,31.28
1,5,7,0,1,0,6,7.8,3.1,7,0,0,0,6,2.4,2.2,6,44.01
0,7,6,0,0,0,6,9.6,2.5,6,2,1,0,6,6.3,2.2,6.16,53.68
0,13,6,1,2,0,5,9.5,3.4,6,1,2,1,0,9.6,4.3,0,57.85
0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63
0,9,5,0,0,0,4,6.9,2.2,7,1,0,0,7,3,2.4,5.14,42.74
0,9,6,0,0,0,4,6.1,2.3,6,0,0,0,3,7.5,2.5,2.56,42.52
0,13,6,0,0,0,6,8,2.2,6,0,0,0,7,2.4,2.05,6.28,41.91
0,10,6,1,0,0,4,6.9,2.5,6,0,1,0,7,8.7,2.6,5.61,51.42
0,8,7,0,0,0,7,5.8,3.6,7,0,1,0,4,7.3,2.1,7.56,49.77
0,9,7,3,1,1,6,6,2.7,7,1,1,0,7,2.4,2.4,6.64,51.7
1,6,7,0,1,0,6,9.6,3,7,0,1,0,7,9.8,2.5,0.7,50.72
0,5,7,0,0,0,6,7.6,2.3,7,1,0,0,7,2.3,2.5,7,45.76
0,4,7,0,0,0,5,7.5,2.8,7,0,0,0,7,8.3,2.3,0.75,45.22
0,4,7,0,0,1,4,9.7,2.2,6,0,1,0,4,5.2,2.1,1.92,43.86
0,11,3,0,0,0,2,8.6,2.5,2,0,0,0,0,0,0,0,22.84
0,2,7,1,3,0,5,5.2,1.7,7,2,2,0,7,3.2,2.5,8.71,50.81
1,1,7,1,1,0,5,8.2,3.7,7,1,0,0,3,9,2.4,7,60.96
0,7,7,3,1,0,7,7.3,3.75,7,2,0,0,6,9,2.5,6.14,63.75
1,12,7,3,2,5,1,10,6.5,7,2,1,1,6,8.5,5.2,36,108.8
0,13,7,1,1,0,7,7.1,2.7,7,0,4,0,7,7.2,2.7,6.5,53.24
1,6,7,2,1,0,7,5.8,2.8,7,1,2,0,7,7.8,3.5,7,58.21
1,8,7,1,0,0,6,6.3,2.55,7,0,0,0,6,6.2,2.18,3.5,45.37
0,3,7,0,0,0,7,7.4,2.7,7,0,0,0,6,3.75,2.6,8,47.37
0,13,6,0,0,0,5,8.5,2.6,7,2,0,0,6,4.7,2.3,4.08,48.64
0,8,7,0,0,0,6,7.3,2.2,7,0,0,0,6,2.4,2.1,8,43.56
0,8,6,0,0,0,5,6.7,2.5,6,0,0,0,6,5.6,2.7,4.6,43.85
0,3,7,0,0,0,5,9.2,2.1,7,0,0,0,7,8,2.2,2.42,47.24
0,3,7,1,0,0,4,10,2.4,4,2,0,0,2,0,0,0,36.47
0,12,7,0,0,0,6,8.4,2.2,4,1,0,0,5,9.4,2,0.5,46.51
0,7,7,1,0,0,7,7.7,2.5,7,0,0,0,6,2.3,2.2,9,47.79
0,8,7,0,0,0,5,7.4,2.4,7,0,0,0,8,4.9,2.6,0,39.99
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,7,0,1,0,5,8.3,2.2,4,1,0,0,4,9.9,2.7,0,47.26
0,2,7,1,0,1,6,6.7,2.3,6,2,0,0,6,7.9,2,12.14,60.23
0,12,1,0,0,0,0,7.8,0,0,0,0,0,0,0,0,0,11.38
0,7,7,0,0,0,5,8.6,3.6,7,0,0,0,6,8.2,2.55,3.5,50.99
0,9,7,3,0,0,7,8.1,3.1,7,0,0,1,5,4,2.5,21.75,69.37
1,4,7,0,1,0,7,5.5,2.4,7,2,1,0,7,4.2,2.8,7.85,50.32
0,8,7,0,0,0,5,3.1,1.7,5,0,0,0,2,1.08,2.2,1.5,27.93
0,12,7,0,0,0,6,7.9,2.2,6,0,0,0,5,5.2,2.3,6,46.26
0,14,7,2,1,0,7,8.7,3,6,0,0,0,7,6.9,2.48,4.28,53.37
0,3,7,1,0,0,5,6.5,0,7,1,0,0,7,6.4,2.4,1,41.46
1,9,7,3,2,2,3,8.8,3.7,5,2,1,1,6,7.4,5,19.56,82.2
0,11,7,1,2,0,4,8.1,2.5,3,0,0,0,6,8.2,2.1,3,46.78
1,3,7,0,1,0,6,7.8,2.8,7,0,2,0,7,7.7,2.4,3.81,48.72
0,5,7,4,0,0,7,8.2,5.8,5,3,0,0,1,2.35,2.5,15,70.42
1,3,7,1,0,0,6,5,2.4,7,1,0,0,7,2.2,2.7,10.85,49.35
0,11,7,0,2,0,5,8,2.6,7,0,1,0,7,5.3,2.05,8,49.98
0,6,7,0,0,2,2,9,2.1,6,0,0,0,5,5.9,2.1,0,42.06
1,9,7,0,0,0,7,3.9,2.2,7,0,0,0,7,1.9,2.6,21.75,53.49
1,3,7,1,1,0,7,5.8,3.2,7,1,0,0,5,8.6,2.35,2.5,50.64
0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,7,1,1,3,2,9.1,2.8,7,0,2,3,4,8.3,3.1,2,55.37
1,4,7,0,0,0,7,3.8,1.9,6,0,0,0,5,2,2.1,4.71,34.59
1,5,7,1,2,0,7,7.7,3.15,7,0,0,0,7,9.3,2.5,3.42,53.25
1,4,7,6,1,0,7,9,3.1,5,3,2,2,4,7.4,3.1,10,73.52
1,5,7,1,2,0,7,9,2.95,7,1,0,1,6,9.6,2.7,3.14,57.65
0,7,7,1,1,0,6,8.4,2.35,7,0,0,0,6,8.5,2.3,3.5,51.02
0,10,7,0,0,0,5,6.6,2,4,0,0,0,4,8.5,2.4,0.14,40.34
0,9,7,0,1,0,7,4.9,2.7,7,1,0,0,7,8.1,2,3.14,45.87
0,1,5,0,0,0,0,4.5,2,5,0,0,0,0,6.8,2.2,0,34.74
1,14,7,0,2,2,4,8,2.5,7,1,2,0,6,9,2.6,0,50.09
0,11,7,1,1,2,3,9.5,2.9,7,0,0,0,4,7.8,2.5,0,50.06
0,2,7,0,0,0,6,5,2.2,7,0,1,0,7,6.4,2.3,2,40.13
0,3,3,0,0,0,2,7.3,2.1,7,0,0,1,6,7.2,3,2,42.96
0,1,7,6,1,4,3,9.5,2.7,5,1,1,0,7,8,2.5,21.17,80.98
0,6,7,0,1,0,7,9.1,2.1,7,2,0,0,7,6.6,2.1,8.69,55.95
0,4,7,0,0,0,5,4.8,2.7,7,4,0,1,6,7.9,3.1,2,51.72
0,7,6,0,0,0,3,2,2.2,4,0,0,0,2,2.9,0,5.5,28.78
1,6,7,0,3,0,7,2.9,2.5,7,3,0,0,6,3,2.28,7.5,45.93
0,5,5,0,0,0,6,8.6,2.7,4,0,0,0,7,8.8,2.7,3,47.02
1,9,7,2,1,2,3,8.4,3.4,6,1,1,0,8,6,2.6,0,51.83
0,8,7,0,0,0,3,8.6,2.1,6,0,0,0,8,5.9,2.8,2,43.99
0,2,5,0,0,0,5,5.5,2.6,6,3,1,0,1,6.4,2.2,5.03,48.37
0,6,7,3,2,0,6,4.4,3.1,7,5,1,0,6,6.3,2.2,3.42,57.23
0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,7,2,1,1,5,7.5,3.5,7,2,0,0,7,7.5,2.8,35.25,90.11
1,11,7,0,0,0,7,8.2,2.6,7,0,2,0,7,3.2,2.4,8,47.61
1,11,6,0,0,0,2,6.6,2.3,7,0,0,0,0,6.9,2.9,0,40.65
0,11,7,0,0,0,3,6.7,2,7,0,3,2,4,9.2,2.6,0,45.17
0,7,7,4,1,4,2,9.8,4.3,7,6,0,0,12,7.3,4.1,0,71
0,1,7,1,0,0,4,6.6,2.4,7,0,0,0,6,3.4,2.2,12.81,51.18
0,2,7,0,0,0,5,4,2.5,7,0,0,0,7,7.9,2.2,2,40.9
0,12,6,0,0,0,3,5.8,2,6,0,0,2,2,7.8,2.5,2,42.6
1,1,7,2,0,0,6,9.1,2.2,7,1,1,0,6,5.4,2.7,1.12,50.28
0,7,7,1,1,0,7,5.2,2.2,7,0,0,0,6,8.1,2.3,2.64,45.47
0,1,7,1,0,2,3,5,2.2,6,1,0,0,6,7.3,2.4,0,44
0,7,7,0,0,0,0,4.7,2.1,2,0,0,0,0,3.2,2.8,4,33.32
1,6,6,0,0,0,2,8.1,2.2,6,1,0,4,2,7.3,2.6,2,48.27
1,9,7,2,0,0,7,8.5,4.7,7,0,0,0,7,3.1,2.5,16.5,63.93
1,11,7,3,1,0,7,9,4.6,7,2,1,0,7,5.7,3.3,6.57,66.45
1,1,6,0,0,0,6,5,2.3,6,0,0,0,6,4.6,2.7,4.75,40.64
0,2,4,0,1,1,1,7,2,2,0,0,0,1,9.5,2,2,39.54
0,1,7,0,0,0,7,2.3,2.1,7,1,0,0,7,1.5,2.2,4.64,34.95
1,14,7,3,2,0,5,9.7,2.65,7,2,3,0,5,10,3.6,0,62.8
1,10,7,2,4,0,5,9.5,6.2,7,4,1,0,7,9.4,5.4,12.5,85.26
0,14,7,0,0,0,7,7.6,2.3,7,0,0,0,6,2.2,2.2,10.5,46.6
0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,7,2,1,0,4,7.8,3,7,0,3,0,7,7,2.25,1.28,49.9
0,2,7,4,2,0,7,8.3,3,7,5,0,0,7,9.5,2.6,3.5,68.01
0,10,7,2,2,0,7,7.3,2.5,7,4,0,0,7,3.25,3.2,3.64,55
0,3,7,0,0,0,6,5.1,3.4,7,2,0,0,7,1.9,2.5,6.71,46.02
0,6,7,1,0,0,3,8,2.3,7,0,0,0,2,2,2.2,3,40.78
1,6,7,0,1,0,7,7.4,2.4,7,0,0,0,7,3.5,2.5,8.14,46.67
0,14,6,0,0,0,4,7.7,2.2,1,0,0,0,2,0,0,3,25.53
0,4,7,0,1,1,4,7.8,2.7,5,0,1,0,0,6.6,0,0,37.75
0,9,6,1,0,0,1,7.6,2.9,5,1,0,0,0,6.8,3.35,0,46.79
0,3,7,4,0,0,6,8.7,2.55,7,3,0,0,4,9.1,2.3,1.92,61.64
0,10,7,3,2,0,6,7.4,3,7,0,2,0,4,5.9,3.2,18.03,68.11
0,1,7,0,0,0,5,9.4,2.2,5,0,0,0,1,7.4,0,0,39.12
0,7,7,0,1,0,1,6.7,2.2,1,0,0,0,1,0,0,0,22
0,9,7,0,0,0,5,7.4,2,4,0,0,0,4,7.7,2.7,0,40.94
0,12,7,0,3,0,7,6.3,2.1,7,0,5,0,7,9.3,2.2,7.7,52.69
0,3,6,4,0,0,5,10,2.5,7,4,1,5,2,8.9,2.4,0,64.44
0,12,7,0,2,0,7,8.1,2.8,7,0,1,0,7,3.7,2.7,6.64,47.81
0,14,7,0,0,0,4,2.2,1.7,7,0,0,0,3,1.15,2.05,4.57,30.69
0,10,7,0,0,0,7,7.4,4.2,7,2,0,0,7,9.5,3.9,4.25,59.69
0,9,7,0,0,0,5,6.2,2.4,7,2,0,0,6,8,2.45,0.42,46.58
1,6,7,0,1,0,6,5.7,3.2,7,3,0,0,7,5,3.3,8.71,56.04
1,12,7,1,1,0,7,8.4,2.9,7,1,1,0,7,9.9,3.1,3.5,57.74
0,9,6,1,0,0,5,9.3,2.7,7,0,0,0,8,7.4,2,19,65.92
0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,7,0,1,0,6,9.7,3.6,7,0,2,0,7,9.2,3.4,2.56,54.87
0,1,7,0,0,0,0,5.8,2.3,5,0,0,0,0,4.6,2.6,0,35.71
1,13,7,0,0,0,7,4,1.8,7,2,0,0,7,1.5,2.9,7.71,48.51
1,6,7,0,0,0,4,9.7,2.9,6,0,0,0,6,6.7,3,0,46.04
0,8,4,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,7.74
1,3,6,4,0,1,1,8.3,3.1,7,5,0,2,3,5.1,3,0,60.03
0,14,7,0,2,0,6,9.3,2.2,7,0,1,0,7,9.7,2.15,1,48.8
1,4,6,0,0,0,1,4,2.2,5,0,0,1,0,5.3,2.5,3,37.12
0,2,7,0,0,0,6,8.3,2.2,6,1,0,0,4,9.9,2.1,0.5,48.16
0,13,7,1,2,0,2,4.5,2.75,7,2,2,0,5,5.9,2.4,5.29,50.27
0,10,6,0,0,0,0,0,2.2,4,1,0,0,1,6.4,2.2,0,30.51
0,13,7,0,2,3,3,10,2.95,7,0,1,0,14,8.7,2.5,0,51.16
1,6,7,1,0,0,5,9.9,4.1,7,3,1,2,4,8.9,5.2,2,66.84
0,8,7,0,0,0,7,4.4,1.9,7,1,0,0,7,4.2,2.7,10.64,48.15
1,2,7,1,0,0,4,7.4,3.2,7,0,0,0,7,7.2,3,0,46.99
0,13,7,0,2,0,7,2.7,2.2,7,2,3,0,7,9.1,2,4.5,48.04
